engine,dataset,task,start,end,walltime,duration,level,type
previous,ilmn-803,ID00720,2528.68,2531.5,2.82139,0.7,4,ID00720
previous,ilmn-803,ID00721,2531.5,2534.32,2.82139,0.7,4,ID00721
previous,ilmn-803,ID00722,2534.32,2537.14,2.82139,0.7,4,ID00722
previous,ilmn-803,ID00723,2537.14,2539.96,2.82139,0.7,4,ID00723
previous,ilmn-803,ID00724,2539.96,2542.78,2.82139,0.7,4,ID00724
previous,ilmn-803,ID00725,2542.78,2545.6,2.82139,0.7,4,ID00725
previous,ilmn-803,ID00726,2545.6,2548.43,2.82139,0.7,4,ID00726
previous,ilmn-803,ID00727,2548.43,2551.25,2.82139,0.7,4,ID00727
previous,ilmn-803,ID00728,2551.25,2554.07,2.82139,0.7,4,ID00728
previous,ilmn-803,ID00729,2554.07,2556.89,2.82139,0.7,4,ID00729
previous,ilmn-803,ID00730,2556.89,2559.71,2.82139,0.7,4,ID00730
previous,ilmn-803,ID00731,2559.71,2562.53,2.82139,0.7,4,ID00731
previous,ilmn-803,ID00732,2562.53,2565.35,2.82139,0.7,4,ID00732
previous,ilmn-803,ID00733,2565.35,2568.18,2.82139,0.7,4,ID00733
previous,ilmn-803,ID00734,2568.18,2571,2.82139,0.7,4,ID00734
previous,ilmn-803,ID00735,2571,2573.82,2.82139,0.7,4,ID00735
previous,ilmn-803,ID00736,2573.82,2576.64,2.82139,0.7,4,ID00736
previous,ilmn-803,ID00737,2576.64,2579.46,2.82139,0.7,4,ID00737
previous,ilmn-803,ID00738,2579.46,2582.28,2.82139,0.7,4,ID00738
previous,ilmn-803,ID00739,2582.28,2585.1,2.82139,0.7,4,ID00739
previous,ilmn-803,ID00740,2585.1,2587.92,2.82139,0.7,4,ID00740
previous,ilmn-803,ID00741,2587.92,2590.75,2.82139,0.7,4,ID00741
previous,ilmn-803,ID00742,2590.75,2593.57,2.82139,0.7,4,ID00742
previous,ilmn-803,ID00743,2593.57,2596.39,2.82139,0.7,4,ID00743
previous,ilmn-803,ID00744,2596.39,2599.21,2.82139,0.7,4,ID00744
previous,ilmn-803,ID00745,2599.21,2602.03,2.82139,0.7,4,ID00745
previous,ilmn-803,ID00746,2602.03,2604.85,2.82139,0.7,4,ID00746
previous,ilmn-803,ID00747,2604.85,2607.67,2.82139,0.7,4,ID00747
previous,ilmn-803,ID00748,2607.67,2610.5,2.82139,0.7,4,ID00748
previous,ilmn-803,ID00749,2610.5,2613.32,2.82139,0.7,4,ID00749
previous,ilmn-803,ID00750,2613.32,2616.14,2.82139,0.7,4,ID00750
previous,ilmn-803,ID00751,2616.14,2618.96,2.82139,0.7,4,ID00751
previous,ilmn-803,ID00752,2618.96,2621.78,2.82139,0.7,4,ID00752
previous,ilmn-803,ID00753,2621.78,2624.6,2.82139,0.7,4,ID00753
previous,ilmn-803,ID00754,2624.6,2627.42,2.82139,0.7,4,ID00754
previous,ilmn-803,ID00755,2627.42,2630.25,2.82139,0.7,4,ID00755
previous,ilmn-803,ID00756,2630.25,2633.17,2.92139,0.8,4,ID00756
previous,ilmn-803,ID00757,2633.17,2635.99,2.82139,0.7,4,ID00757
previous,ilmn-803,ID00758,2635.99,2638.81,2.82139,0.7,4,ID00758
previous,ilmn-803,ID00759,2638.81,2641.63,2.82139,0.7,4,ID00759
previous,ilmn-803,ID00760,2641.63,2644.45,2.82139,0.7,4,ID00760
previous,ilmn-803,ID00761,2644.45,2647.27,2.82139,0.7,4,ID00761
previous,ilmn-803,ID00762,2647.27,2650.1,2.82139,0.7,4,ID00762
previous,ilmn-803,ID00763,2650.1,2652.92,2.82139,0.7,4,ID00763
previous,ilmn-803,ID00764,2652.92,2655.74,2.82139,0.7,4,ID00764
previous,ilmn-803,ID00765,2655.74,2658.56,2.82139,0.7,4,ID00765
previous,ilmn-803,ID00766,2658.56,2661.38,2.82139,0.7,4,ID00766
previous,ilmn-803,ID00767,2661.38,2664.2,2.82139,0.7,4,ID00767
previous,ilmn-803,ID00768,2664.2,2667.02,2.82139,0.7,4,ID00768
previous,ilmn-803,ID00769,2667.02,2669.85,2.82139,0.7,4,ID00769
previous,ilmn-803,ID00770,2669.85,2672.67,2.82139,0.7,4,ID00770
previous,ilmn-803,ID00771,2672.67,2675.49,2.82139,0.7,4,ID00771
previous,ilmn-803,ID00772,2675.49,2678.31,2.82139,0.7,4,ID00772
previous,ilmn-803,ID00773,2678.31,2681.13,2.82139,0.7,4,ID00773
previous,ilmn-803,ID00774,2681.13,2683.95,2.82139,0.7,4,ID00774
previous,ilmn-803,ID00775,2683.95,2686.77,2.82139,0.7,4,ID00775
previous,ilmn-803,ID00776,2686.77,2689.6,2.82139,0.7,4,ID00776
previous,ilmn-803,ID00777,2689.6,2693.22,3.62415,1.5,5,ID00777
previous,ilmn-803,ID00778,2693.22,2696.64,3.42415,1.3,5,ID00778
previous,ilmn-803,ID00779,2696.64,2699.97,3.32415,1.2,5,ID00779
previous,ilmn-803,ID00780,2699.97,2703.49,3.52415,1.4,5,ID00780
previous,ilmn-803,ID00781,2703.49,2706.92,3.42415,1.3,5,ID00781
previous,ilmn-803,ID00782,2706.92,2710.44,3.52415,1.4,5,ID00782
previous,ilmn-803,ID00783,2710.44,2713.96,3.52415,1.4,5,ID00783
previous,ilmn-803,ID00784,2713.96,2717.49,3.52415,1.4,5,ID00784
previous,ilmn-803,ID00785,2717.49,2720.91,3.42415,1.3,5,ID00785
previous,ilmn-803,ID00786,2720.91,2724.24,3.32415,1.2,5,ID00786
previous,ilmn-803,ID00787,2724.24,2727.66,3.42415,1.3,5,ID00787
previous,ilmn-803,ID00788,2727.66,2731.08,3.42415,1.3,5,ID00788
previous,ilmn-803,ID00789,2731.08,2734.61,3.52415,1.4,5,ID00789
previous,ilmn-803,ID00790,2734.61,2738.23,3.62415,1.5,5,ID00790
previous,ilmn-803,ID00791,2738.23,2741.76,3.52415,1.4,5,ID00791
previous,ilmn-803,ID00792,2741.76,2745.28,3.52415,1.4,5,ID00792
previous,ilmn-803,ID00793,2745.28,2748.81,3.52415,1.4,5,ID00793
previous,ilmn-803,ID00794,2748.81,2752.13,3.32415,1.2,5,ID00794
previous,ilmn-803,ID00795,2752.13,2755.55,3.42415,1.3,5,ID00795
previous,ilmn-803,ID00796,2755.55,2758.98,3.42415,1.3,5,ID00796
previous,ilmn-803,ID00797,2758.98,2762.5,3.52415,1.4,5,ID00797
previous,ilmn-803,ID00798,2762.5,2780.33,17.8289,15.7,6,ID00798
previous,ilmn-803,ID00799,2780.33,2790.05,9.721,7.6,7,ID00799
previous,ilmn-803,ID00800,2790.05,2793.23,3.17764,1,8,ID00800
previous,ilmn-713,ID00000,3,20.4609,17.4609,7.9,0,ID00000
previous,ilmn-713,ID00001,20.4609,38.3036,17.8427,8.1,0,ID00001
previous,ilmn-713,ID00002,38.3036,55.7234,17.4198,7.9,0,ID00002
previous,ilmn-713,ID00003,55.7234,73.3806,17.6573,8,0,ID00003
previous,ilmn-713,ID00004,73.3806,91.0851,17.7045,8,0,ID00004
previous,ilmn-713,ID00005,91.0851,108.589,17.5035,7.9,0,ID00005
previous,ilmn-713,ID00006,108.589,111.61,3.021,0.9,1,ID00006
previous,ilmn-713,ID00007,111.61,114.531,2.921,0.8,1,ID00007
previous,ilmn-713,ID00008,114.531,117.452,2.921,0.8,1,ID00008
previous,ilmn-713,ID00009,117.452,120.473,3.021,0.9,1,ID00009
previous,ilmn-713,ID00010,120.473,123.394,2.921,0.8,1,ID00010
previous,ilmn-713,ID00011,123.394,126.315,2.921,0.8,1,ID00011
previous,ilmn-713,ID00012,126.315,129.336,3.021,0.9,1,ID00012
previous,ilmn-713,ID00013,129.336,132.257,2.921,0.8,1,ID00013
previous,ilmn-713,ID00014,132.257,135.178,2.921,0.8,1,ID00014
previous,ilmn-713,ID00015,135.178,138.099,2.921,0.8,1,ID00015
previous,ilmn-713,ID00016,138.099,141.12,3.021,0.9,1,ID00016
previous,ilmn-713,ID00017,141.12,144.041,2.921,0.8,1,ID00017
previous,ilmn-713,ID00018,144.041,147.062,3.021,0.9,1,ID00018
previous,ilmn-713,ID00019,147.062,149.983,2.921,0.8,1,ID00019
previous,ilmn-713,ID00020,149.983,152.904,2.921,0.8,1,ID00020
previous,ilmn-713,ID00021,152.904,155.925,3.021,0.9,1,ID00021
previous,ilmn-713,ID00022,155.925,158.846,2.921,0.8,1,ID00022
previous,ilmn-713,ID00023,158.846,161.767,2.921,0.8,1,ID00023
previous,ilmn-713,ID00024,161.767,164.788,3.021,0.9,1,ID00024
previous,ilmn-713,ID00025,164.788,167.709,2.921,0.8,1,ID00025
previous,ilmn-713,ID00026,167.709,170.73,3.021,0.9,1,ID00026
previous,ilmn-713,ID00027,170.73,173.651,2.921,0.8,1,ID00027
previous,ilmn-713,ID00028,173.651,176.572,2.921,0.8,1,ID00028
previous,ilmn-713,ID00029,176.572,179.493,2.921,0.8,1,ID00029
previous,ilmn-713,ID00030,179.493,182.414,2.921,0.8,1,ID00030
previous,ilmn-713,ID00031,182.414,185.435,3.021,0.9,1,ID00031
previous,ilmn-713,ID00032,185.435,188.356,2.921,0.8,1,ID00032
previous,ilmn-713,ID00033,188.356,191.277,2.921,0.8,1,ID00033
previous,ilmn-713,ID00034,191.277,194.198,2.921,0.8,1,ID00034
previous,ilmn-713,ID00035,194.198,197.219,3.021,0.9,1,ID00035
previous,ilmn-713,ID00036,197.219,200.14,2.921,0.8,1,ID00036
previous,ilmn-713,ID00037,200.14,203.061,2.921,0.8,1,ID00037
previous,ilmn-713,ID00038,203.061,205.982,2.921,0.8,1,ID00038
previous,ilmn-713,ID00039,205.982,209.003,3.021,0.9,1,ID00039
previous,ilmn-713,ID00040,209.003,211.923,2.921,0.8,1,ID00040
previous,ilmn-713,ID00041,211.923,214.844,2.921,0.8,1,ID00041
previous,ilmn-713,ID00042,214.844,217.865,3.021,0.9,1,ID00042
previous,ilmn-713,ID00043,217.865,220.786,2.921,0.8,1,ID00043
previous,ilmn-713,ID00044,220.786,223.807,3.021,0.9,1,ID00044
previous,ilmn-713,ID00045,223.807,226.728,2.921,0.8,1,ID00045
previous,ilmn-713,ID00046,226.728,229.649,2.921,0.8,1,ID00046
previous,ilmn-713,ID00047,229.649,232.67,3.021,0.9,1,ID00047
previous,ilmn-713,ID00048,232.67,235.591,2.921,0.8,1,ID00048
previous,ilmn-713,ID00049,235.591,238.512,2.921,0.8,1,ID00049
previous,ilmn-713,ID00050,238.512,241.533,3.021,0.9,1,ID00050
previous,ilmn-713,ID00051,241.533,244.454,2.921,0.8,1,ID00051
previous,ilmn-713,ID00052,244.454,247.375,2.921,0.8,1,ID00052
previous,ilmn-713,ID00053,247.375,250.296,2.921,0.8,1,ID00053
previous,ilmn-713,ID00054,250.296,253.317,3.021,0.9,1,ID00054
previous,ilmn-713,ID00055,253.317,256.238,2.921,0.8,1,ID00055
previous,ilmn-713,ID00056,256.238,259.159,2.921,0.8,1,ID00056
previous,ilmn-713,ID00057,259.159,262.08,2.921,0.8,1,ID00057
previous,ilmn-713,ID00058,262.08,265.001,2.921,0.8,1,ID00058
previous,ilmn-713,ID00059,265.001,268.022,3.021,0.9,1,ID00059
previous,ilmn-713,ID00060,268.022,271.043,3.021,0.9,1,ID00060
previous,ilmn-713,ID00061,271.043,273.964,2.921,0.8,1,ID00061
previous,ilmn-713,ID00062,273.964,276.985,3.021,0.9,1,ID00062
previous,ilmn-713,ID00063,276.985,279.906,2.921,0.8,1,ID00063
previous,ilmn-713,ID00064,279.906,282.827,2.921,0.8,1,ID00064
previous,ilmn-713,ID00065,282.827,285.748,2.921,0.8,1,ID00065
previous,ilmn-713,ID00066,285.748,288.669,2.921,0.8,1,ID00066
previous,ilmn-713,ID00067,288.669,291.59,2.921,0.8,1,ID00067
previous,ilmn-713,ID00068,291.59,294.611,3.021,0.9,1,ID00068
previous,ilmn-713,ID00069,294.611,297.532,2.921,0.8,1,ID00069
previous,ilmn-713,ID00070,297.532,300.453,2.921,0.8,1,ID00070
previous,ilmn-713,ID00071,300.453,303.374,2.921,0.8,1,ID00071
previous,ilmn-713,ID00072,303.374,306.295,2.921,0.8,1,ID00072
previous,ilmn-713,ID00073,306.295,309.216,2.921,0.8,1,ID00073
previous,ilmn-713,ID00074,309.216,312.137,2.921,0.8,1,ID00074
previous,ilmn-713,ID00075,312.137,315.058,2.921,0.8,1,ID00075
previous,ilmn-713,ID00076,315.058,317.979,2.921,0.8,1,ID00076
previous,ilmn-713,ID00077,317.979,321,3.021,0.9,1,ID00077
previous,ilmn-713,ID00078,321,323.921,2.921,0.8,1,ID00078
previous,ilmn-713,ID00079,323.921,326.842,2.921,0.8,1,ID00079
previous,ilmn-713,ID00080,326.842,329.763,2.921,0.8,1,ID00080
previous,ilmn-713,ID00081,329.763,332.684,2.921,0.8,1,ID00081
previous,ilmn-713,ID00082,332.684,335.605,2.921,0.8,1,ID00082
previous,ilmn-713,ID00083,335.605,338.526,2.921,0.8,1,ID00083
previous,ilmn-713,ID00084,338.526,341.547,3.021,0.9,1,ID00084
previous,ilmn-713,ID00085,341.547,344.468,2.921,0.8,1,ID00085
previous,ilmn-713,ID00086,344.468,347.389,2.921,0.8,1,ID00086
previous,ilmn-713,ID00087,347.389,350.31,2.921,0.8,1,ID00087
previous,ilmn-713,ID00088,350.31,353.231,2.921,0.8,1,ID00088
previous,ilmn-713,ID00089,353.231,356.152,2.921,0.8,1,ID00089
previous,ilmn-713,ID00090,356.152,359.073,2.921,0.8,1,ID00090
previous,ilmn-713,ID00091,359.073,362.094,3.021,0.9,1,ID00091
previous,ilmn-713,ID00092,362.094,365.015,2.921,0.8,1,ID00092
previous,ilmn-713,ID00093,365.015,368.036,3.021,0.9,1,ID00093
previous,ilmn-713,ID00094,368.036,370.957,2.921,0.8,1,ID00094
previous,ilmn-713,ID00095,370.957,373.978,3.021,0.9,1,ID00095
previous,ilmn-713,ID00096,373.978,376.899,2.921,0.8,1,ID00096
previous,ilmn-713,ID00097,376.899,379.82,2.921,0.8,1,ID00097
previous,ilmn-713,ID00098,379.82,382.741,2.921,0.8,1,ID00098
previous,ilmn-713,ID00099,382.741,385.662,2.921,0.8,1,ID00099
previous,ilmn-713,ID00100,385.662,388.583,2.921,0.8,1,ID00100
previous,ilmn-713,ID00101,388.583,391.604,3.021,0.9,1,ID00101
previous,ilmn-713,ID00102,391.604,394.525,2.921,0.8,1,ID00102
previous,ilmn-713,ID00103,394.525,397.546,3.021,0.9,1,ID00103
previous,ilmn-713,ID00104,397.546,400.567,3.021,0.9,1,ID00104
previous,ilmn-713,ID00105,400.567,403.488,2.921,0.8,1,ID00105
previous,ilmn-713,ID00106,403.488,406.409,2.921,0.8,1,ID00106
previous,ilmn-713,ID00107,406.409,409.33,2.921,0.8,1,ID00107
previous,ilmn-713,ID00108,409.33,412.251,2.921,0.8,1,ID00108
previous,ilmn-713,ID00109,412.251,415.272,3.021,0.9,1,ID00109
previous,ilmn-713,ID00110,415.272,418.193,2.921,0.8,1,ID00110
previous,ilmn-713,ID00111,418.193,421.214,3.021,0.9,1,ID00111
previous,ilmn-713,ID00112,421.214,424.135,2.921,0.8,1,ID00112
previous,ilmn-713,ID00113,424.135,427.156,3.021,0.9,1,ID00113
previous,ilmn-713,ID00114,427.156,430.077,2.921,0.8,1,ID00114
previous,ilmn-713,ID00115,430.077,432.998,2.921,0.8,1,ID00115
previous,ilmn-713,ID00116,432.998,436.019,3.021,0.9,1,ID00116
previous,ilmn-713,ID00117,436.019,438.94,2.921,0.8,1,ID00117
previous,ilmn-713,ID00118,438.94,441.961,3.021,0.9,1,ID00118
previous,ilmn-713,ID00119,441.961,444.882,2.921,0.8,1,ID00119
previous,ilmn-713,ID00120,444.882,447.803,2.921,0.8,1,ID00120
previous,ilmn-713,ID00121,447.803,450.724,2.921,0.8,1,ID00121
previous,ilmn-713,ID00122,450.724,453.645,2.921,0.8,1,ID00122
previous,ilmn-713,ID00123,453.645,456.566,2.921,0.8,1,ID00123
previous,ilmn-713,ID00124,456.566,459.587,3.021,0.9,1,ID00124
previous,ilmn-713,ID00125,459.587,462.608,3.021,0.9,1,ID00125
previous,ilmn-713,ID00126,462.608,465.529,2.921,0.8,1,ID00126
previous,ilmn-713,ID00127,465.529,468.55,3.021,0.9,1,ID00127
previous,ilmn-713,ID00128,468.55,471.471,2.921,0.8,1,ID00128
previous,ilmn-713,ID00129,471.471,474.492,3.021,0.9,1,ID00129
previous,ilmn-713,ID00130,474.492,477.413,2.921,0.8,1,ID00130
previous,ilmn-713,ID00131,477.413,480.434,3.021,0.9,1,ID00131
previous,ilmn-713,ID00132,480.434,483.355,2.921,0.8,1,ID00132
previous,ilmn-713,ID00133,483.355,486.276,2.921,0.8,1,ID00133
previous,ilmn-713,ID00134,486.276,489.297,3.021,0.9,1,ID00134
previous,ilmn-713,ID00135,489.297,492.218,2.921,0.8,1,ID00135
previous,ilmn-713,ID00136,492.218,495.139,2.921,0.8,1,ID00136
previous,ilmn-713,ID00137,495.139,498.06,2.921,0.8,1,ID00137
previous,ilmn-713,ID00138,498.06,500.981,2.921,0.8,1,ID00138
previous,ilmn-713,ID00139,500.981,504.002,3.021,0.9,1,ID00139
previous,ilmn-713,ID00140,504.002,506.923,2.921,0.8,1,ID00140
previous,ilmn-713,ID00141,506.923,509.844,2.921,0.8,1,ID00141
previous,ilmn-713,ID00142,509.844,512.865,3.021,0.9,1,ID00142
previous,ilmn-713,ID00143,512.865,515.786,2.921,0.8,1,ID00143
previous,ilmn-713,ID00144,515.786,518.807,3.021,0.9,1,ID00144
previous,ilmn-713,ID00145,518.807,521.828,3.021,0.9,1,ID00145
previous,ilmn-713,ID00146,521.828,524.849,3.021,0.9,1,ID00146
previous,ilmn-713,ID00147,524.849,527.77,2.921,0.8,1,ID00147
previous,ilmn-713,ID00148,527.77,530.691,2.921,0.8,1,ID00148
previous,ilmn-713,ID00149,530.691,533.712,3.021,0.9,1,ID00149
previous,ilmn-713,ID00150,533.712,536.633,2.921,0.8,1,ID00150
previous,ilmn-713,ID00151,536.633,539.554,2.921,0.8,1,ID00151
previous,ilmn-713,ID00152,539.554,542.575,3.021,0.9,1,ID00152
previous,ilmn-713,ID00153,542.575,545.496,2.921,0.8,1,ID00153
previous,ilmn-713,ID00154,545.496,548.417,2.921,0.8,1,ID00154
previous,ilmn-713,ID00155,548.417,551.438,3.021,0.9,1,ID00155
previous,ilmn-713,ID00156,551.438,554.359,2.921,0.8,1,ID00156
previous,ilmn-713,ID00157,554.359,557.28,2.921,0.8,1,ID00157
previous,ilmn-713,ID00158,557.28,560.301,3.021,0.9,1,ID00158
previous,ilmn-713,ID00159,560.301,563.322,3.021,0.9,1,ID00159
previous,ilmn-713,ID00160,563.322,566.243,2.921,0.8,1,ID00160
previous,ilmn-713,ID00161,566.243,569.164,2.921,0.8,1,ID00161
previous,ilmn-713,ID00162,569.164,572.085,2.921,0.8,1,ID00162
previous,ilmn-713,ID00163,572.085,575.006,2.921,0.8,1,ID00163
previous,ilmn-713,ID00164,575.006,578.027,3.021,0.9,1,ID00164
previous,ilmn-713,ID00165,578.027,581.048,3.021,0.9,1,ID00165
previous,ilmn-713,ID00166,581.048,583.969,2.921,0.8,1,ID00166
previous,ilmn-713,ID00167,583.969,586.89,2.921,0.8,1,ID00167
previous,ilmn-713,ID00168,586.89,589.811,2.921,0.8,1,ID00168
previous,ilmn-713,ID00169,589.811,592.732,2.921,0.8,1,ID00169
previous,ilmn-713,ID00170,592.732,595.753,3.021,0.9,1,ID00170
previous,ilmn-713,ID00171,595.753,598.674,2.921,0.8,1,ID00171
previous,ilmn-713,ID00172,598.674,601.595,2.921,0.8,1,ID00172
previous,ilmn-713,ID00173,601.595,604.616,3.021,0.9,1,ID00173
previous,ilmn-713,ID00174,604.616,607.537,2.921,0.8,1,ID00174
previous,ilmn-713,ID00175,607.537,610.458,2.921,0.8,1,ID00175
previous,ilmn-713,ID00176,610.458,613.479,3.021,0.9,1,ID00176
previous,ilmn-713,ID00177,613.479,616.4,2.921,0.8,1,ID00177
previous,ilmn-713,ID00178,616.4,619.321,2.921,0.8,1,ID00178
previous,ilmn-713,ID00179,619.321,622.242,2.921,0.8,1,ID00179
previous,ilmn-713,ID00180,622.242,625.063,2.821,0.7,2,ID00180
previous,ilmn-713,ID00181,625.063,627.884,2.821,0.7,2,ID00181
previous,ilmn-713,ID00182,627.884,630.705,2.821,0.7,2,ID00182
previous,ilmn-713,ID00183,630.705,633.526,2.821,0.7,2,ID00183
previous,ilmn-713,ID00184,633.526,636.347,2.821,0.7,2,ID00184
previous,ilmn-713,ID00185,636.347,639.168,2.821,0.7,2,ID00185
previous,ilmn-713,ID00186,639.168,641.989,2.821,0.7,2,ID00186
previous,ilmn-713,ID00187,641.989,644.81,2.821,0.7,2,ID00187
previous,ilmn-713,ID00188,644.81,647.631,2.821,0.7,2,ID00188
previous,ilmn-713,ID00189,647.631,650.452,2.821,0.7,2,ID00189
previous,ilmn-713,ID00190,650.452,653.273,2.821,0.7,2,ID00190
previous,ilmn-713,ID00191,653.273,656.094,2.821,0.7,2,ID00191
previous,ilmn-713,ID00192,656.094,658.915,2.821,0.7,2,ID00192
previous,ilmn-713,ID00193,658.915,661.736,2.821,0.7,2,ID00193
previous,ilmn-713,ID00194,661.736,664.557,2.821,0.7,2,ID00194
previous,ilmn-713,ID00195,664.557,667.378,2.821,0.7,2,ID00195
previous,ilmn-713,ID00196,667.378,670.199,2.821,0.7,2,ID00196
previous,ilmn-713,ID00197,670.199,673.02,2.821,0.7,2,ID00197
previous,ilmn-713,ID00198,673.02,675.841,2.821,0.7,2,ID00198
previous,ilmn-713,ID00199,675.841,678.662,2.821,0.7,2,ID00199
previous,ilmn-713,ID00200,678.662,681.483,2.821,0.7,2,ID00200
previous,ilmn-713,ID00201,681.483,684.304,2.821,0.7,2,ID00201
previous,ilmn-713,ID00202,684.304,687.125,2.821,0.7,2,ID00202
previous,ilmn-713,ID00203,687.125,689.946,2.821,0.7,2,ID00203
previous,ilmn-713,ID00204,689.946,692.767,2.821,0.7,2,ID00204
previous,ilmn-713,ID00205,692.767,695.588,2.821,0.7,2,ID00205
previous,ilmn-713,ID00206,695.588,698.409,2.821,0.7,2,ID00206
previous,ilmn-713,ID00207,698.409,701.23,2.821,0.7,2,ID00207
previous,ilmn-713,ID00208,701.23,704.051,2.821,0.7,2,ID00208
previous,ilmn-713,ID00209,704.051,706.872,2.821,0.7,2,ID00209
previous,ilmn-713,ID00210,706.872,709.693,2.821,0.7,2,ID00210
previous,ilmn-713,ID00211,709.693,712.514,2.821,0.7,2,ID00211
previous,ilmn-713,ID00212,712.514,715.335,2.821,0.7,2,ID00212
previous,ilmn-713,ID00213,715.335,718.156,2.821,0.7,2,ID00213
previous,ilmn-713,ID00214,718.156,720.977,2.821,0.7,2,ID00214
previous,ilmn-713,ID00215,720.977,723.798,2.821,0.7,2,ID00215
previous,ilmn-713,ID00216,723.798,726.619,2.821,0.7,2,ID00216
previous,ilmn-713,ID00217,726.619,729.44,2.821,0.7,2,ID00217
previous,ilmn-713,ID00218,729.44,732.261,2.821,0.7,2,ID00218
previous,ilmn-713,ID00219,732.261,735.082,2.821,0.7,2,ID00219
previous,ilmn-713,ID00220,735.082,737.903,2.821,0.7,2,ID00220
previous,ilmn-713,ID00221,737.903,740.724,2.821,0.7,2,ID00221
previous,ilmn-713,ID00222,740.724,743.545,2.821,0.7,2,ID00222
previous,ilmn-713,ID00223,743.545,746.366,2.821,0.7,2,ID00223
previous,ilmn-713,ID00224,746.366,749.187,2.821,0.7,2,ID00224
previous,ilmn-713,ID00225,749.187,752.008,2.821,0.7,2,ID00225
previous,ilmn-713,ID00226,752.008,754.829,2.821,0.7,2,ID00226
previous,ilmn-713,ID00227,754.829,757.65,2.821,0.7,2,ID00227
previous,ilmn-713,ID00228,757.65,760.471,2.821,0.7,2,ID00228
previous,ilmn-713,ID00229,760.471,763.292,2.821,0.7,2,ID00229
previous,ilmn-713,ID00230,763.292,766.113,2.821,0.7,2,ID00230
previous,ilmn-713,ID00231,766.113,768.934,2.821,0.7,2,ID00231
previous,ilmn-713,ID00232,768.934,771.755,2.821,0.7,2,ID00232
previous,ilmn-713,ID00233,771.755,774.576,2.821,0.7,2,ID00233
previous,ilmn-713,ID00234,774.576,777.397,2.821,0.7,2,ID00234
previous,ilmn-713,ID00235,777.397,780.218,2.821,0.7,2,ID00235
previous,ilmn-713,ID00236,780.218,783.039,2.821,0.7,2,ID00236
previous,ilmn-713,ID00237,783.039,785.86,2.821,0.7,2,ID00237
previous,ilmn-713,ID00238,785.86,788.681,2.821,0.7,2,ID00238
previous,ilmn-713,ID00239,788.681,791.502,2.821,0.7,2,ID00239
previous,ilmn-713,ID00240,791.502,794.323,2.821,0.7,2,ID00240
previous,ilmn-713,ID00241,794.323,797.144,2.821,0.7,2,ID00241
previous,ilmn-713,ID00242,797.144,799.965,2.821,0.7,2,ID00242
previous,ilmn-713,ID00243,799.965,802.786,2.821,0.7,2,ID00243
previous,ilmn-713,ID00244,802.786,805.607,2.821,0.7,2,ID00244
previous,ilmn-713,ID00245,805.607,808.428,2.821,0.7,2,ID00245
previous,ilmn-713,ID00246,808.428,811.249,2.821,0.7,2,ID00246
previous,ilmn-713,ID00247,811.249,814.07,2.821,0.7,2,ID00247
previous,ilmn-713,ID00248,814.07,816.891,2.821,0.7,2,ID00248
previous,ilmn-713,ID00249,816.891,819.712,2.821,0.7,2,ID00249
previous,ilmn-713,ID00250,819.712,822.533,2.821,0.7,2,ID00250
previous,ilmn-713,ID00251,822.533,825.354,2.821,0.7,2,ID00251
previous,ilmn-713,ID00252,825.354,828.175,2.821,0.7,2,ID00252
previous,ilmn-713,ID00253,828.175,830.996,2.821,0.7,2,ID00253
previous,ilmn-713,ID00254,830.996,833.817,2.821,0.7,2,ID00254
previous,ilmn-713,ID00255,833.817,836.638,2.821,0.7,2,ID00255
previous,ilmn-713,ID00256,836.638,839.459,2.821,0.7,2,ID00256
previous,ilmn-713,ID00257,839.459,842.28,2.821,0.7,2,ID00257
previous,ilmn-713,ID00258,842.28,845.101,2.821,0.7,2,ID00258
previous,ilmn-713,ID00259,845.101,847.922,2.821,0.7,2,ID00259
previous,ilmn-713,ID00260,847.922,850.743,2.821,0.7,2,ID00260
previous,ilmn-713,ID00261,850.743,853.564,2.821,0.7,2,ID00261
previous,ilmn-713,ID00262,853.564,856.385,2.821,0.7,2,ID00262
previous,ilmn-713,ID00263,856.385,859.206,2.821,0.7,2,ID00263
previous,ilmn-713,ID00264,859.206,862.027,2.821,0.7,2,ID00264
previous,ilmn-713,ID00265,862.027,864.848,2.821,0.7,2,ID00265
previous,ilmn-713,ID00266,864.848,867.669,2.821,0.7,2,ID00266
previous,ilmn-713,ID00267,867.669,870.49,2.821,0.7,2,ID00267
previous,ilmn-713,ID00268,870.49,873.311,2.821,0.7,2,ID00268
previous,ilmn-713,ID00269,873.311,876.132,2.821,0.7,2,ID00269
previous,ilmn-713,ID00270,876.132,878.953,2.821,0.7,2,ID00270
previous,ilmn-713,ID00271,878.953,881.774,2.821,0.7,2,ID00271
previous,ilmn-713,ID00272,881.774,884.595,2.821,0.7,2,ID00272
previous,ilmn-713,ID00273,884.595,887.416,2.821,0.7,2,ID00273
previous,ilmn-713,ID00274,887.416,890.237,2.821,0.7,2,ID00274
previous,ilmn-713,ID00275,890.237,893.058,2.821,0.7,2,ID00275
previous,ilmn-713,ID00276,893.058,895.879,2.821,0.7,2,ID00276
previous,ilmn-713,ID00277,895.879,898.7,2.821,0.7,2,ID00277
previous,ilmn-713,ID00278,898.7,901.521,2.821,0.7,2,ID00278
previous,ilmn-713,ID00279,901.521,904.342,2.821,0.7,2,ID00279
